ticker,outcome,venue,primary_exchange,con_id,candidates,detail,attempts,elapsed_s,unexpected_venue
WIZ,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.008,no
WKLY,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
WNDY,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
WPAY,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
WPS,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
WUCT,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
XDAP,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
XDJA,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
XDJL,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
XDOC,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
XFIX,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
XHYC,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.002,no
XHYD,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
XHYE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
XHYF,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
XHYH,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
XHYI,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
XHYT,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
XOMZ,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
XOUT,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
XRLV,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
XVOL,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
XWEB,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
XXCH,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
XYLE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
YPS,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
ZIPP,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
ZIVB,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
ZZZ,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
